"PROFILO DEI LAUREATI"
"Raramente adeguate","20.0"
"Mai adeguate","-"
"Hanno utilizzato le postazioni informatiche (%) ","100.0"
"Non le hanno utilizzate nonostante fossero presenti","-"
"Non le hanno utilizzate in quanto non presenti","-"
"Valutazione delle postazioni informatiche (per 100 fruitori)"," "
"In numero adeguato","86.7"
"In numero inadeguato","13.3"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%) ","86.7"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)"," "
"Decisamente positiva","7.7"
"Abbastanza positiva","76.9"
"Abbastanza negativa","15.4"
"Decisamente negativa","-"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)","100.0"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)"," "
"Sempre o quasi sempre adeguate","33.3"
"Spesso adeguate","60.0"
"Raramente adeguate","6.7"
"Mai adeguate","-"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)","93.3"
"Non li hanno utilizzati nonostante fossero presenti","-"
"Non li hanno utilizzati in quanto non presenti","6.7"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)"," "
"Adeguati","21.4"
"Inadeguati","78.6"
"Hanno usufruito dei servizi di orientamento allo studio post-laurea (%)","60.0"
"Sono soddisfatti dei servizi di orientamento allo studio post-laurea (per 100 fruitori)"," "
"Decisamente sì","22.2"
"Più sì che no","55.6"
"Più no che sì","22.2"
"Decisamente no","-"
"Hanno usufruito di iniziative formative di orientamento al lavoro (%)","66.7"
"Sono soddisfatti delle iniziative formative di orientamento al lavoro (per 100 fruitori)"," "
"Decisamente sì","20.0"
"Più sì che no","40.0"
"Più no che sì","40.0"
"Decisamente no","-"
"Hanno usufruito dei servizi di sostegno alla ricerca del lavoro (%)","80.0"
"Sono soddisfatti dei servizi di sostegno alla ricerca del lavoro (per 100 fruitori)"," "
"Decisamente sì","25.0"
"Più sì che no","58.3"
"Più no che sì","16.7"
"Decisamente no","-"
"Hanno usufruito dell'ufficio/servizi job placement (%)","46.7"
"Sono soddisfatti dell'organizzazione dell'ufficio/servizi job placement (per 100 fruitori)"," "
"Decisamente sì","14.3"
"Più sì che no","57.1"
"Più no che sì","28.6"
"Decisamente no","-"
"Hanno usufruito dei servizi delle segreterie studenti (%)","100.0"
"Sono soddisfatti dei servizi delle segreterie studenti (per 100 fruitori)"," "
"Decisamente sì","6.7"
"Più sì che no","40.0"
"Più no che sì","40.0"
"Decisamente no","13.3"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)"," "
"Sempre o quasi sempre","60.0"
"Per più della metà degli esami","40.0"
"Per meno della metà degli esami","-"
"Mai o quasi mai","-"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)"," "
"Decisamente sì","80.0"
"Più sì che no","20.0"
"Più no che sì","-"
"Decisamente no","-"
"Si iscriverebbero di nuovo al corso di laurea magistrale? (%)"," "
"Sì, allo stesso corso magistrale dell'Ateneo","93.3"
"Sì, ma ad un altro corso magistrale dell'Ateneo","-"
"Sì, allo stesso corso magistrale, ma in un altro Ateneo","-"
"Sì, ma ad un altro corso magistrale e in un altro Ateneo","6.7"
"Non si iscriverebbero più a nessun corso di laurea magistrale","-"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"",""
"Lingue straniere: conoscenza “almeno B2” (%) "," "
"Inglese scritto","86.7"
"Inglese parlato","80.0"
"Francese scritto","6.7"
"Francese parlato","6.7"
"Spagnolo scritto","6.7"
"Spagnolo parlato","6.7"
"Tedesco scritto","6.7"
"Tedesco parlato","6.7"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) "," "
"Navigazione in Internet e comunicazione in rete","93.3"
"Word processor","93.3"
"Fogli elettronici","80.0"
"Strumenti di presentazione","86.7"
"Sistemi operativi","86.7"
"Linguaggi di programmazione","93.3"
"Data base","93.3"
"Realizzazione siti web","93.3"
"Reti di trasmissione dati","66.7"
"Disegno e progettazione assistita","-"
"9. PROSPETTIVE DI STUDIO"
"",""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)","26.7"
"Laurea di primo livello","-"
"Altra laurea magistrale biennale","-"
"Laurea magistrale a ciclo unico","-"
"Altro titolo equiparato alla laurea ","-"
"Dottorato di ricerca ","13.3"
"Scuola di specializzazione post-laurea","-"
"Master universitario","-"
"Altro tipo di master o corso di perfezionamento","13.3"
"Tirocinio, praticantato","-"
"Attività sostenuta da borsa o assegno di studio","-"
"Altre attività di qualificazione professionale","-"
"Non intendono proseguire","73.3"
"10. PROSPETTIVE DI LAVORO"
"",""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)"," "
"Acquisizione di professionalità","53.3"
"Possibilità di carriera","66.7"
"Possibilità di guadagno","60.0"
"Stabilità/sicurezza del posto di lavoro","53.3"
"Rispondenza agli interessi culturali","33.3"
"Coerenza con gli studi","26.7"
"Utilità sociale del lavoro","20.0"
"Prestigio ricevuto dal lavoro","13.3"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali","33.3"
"Indipendenza o autonomia","53.3"
"Flessibilità dell’orario di lavoro","26.7"
"Rapporti con i colleghi sul luogo di lavoro","46.7"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)","33.3"
"Tempo libero","20.0"
"Opportunità di contatti con l'estero","46.7"
"Possibilità di utilizzare al meglio le competenze acquisite","33.3"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)"," "
"Pubblico","60.0"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)","66.7"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)"," "
"ORARIO/MODALITA' LAVORATIVA"," "
"Tempo pieno","86.7"
"Part-time","20.0"
"Telelavoro o smart-working ","40.0"
"CONTRATTO"," "
"Tempo indeterminato ","66.7"
"A tempo determinato","6.7"
"Stage","-"
"Apprendistato","-"
"Somministrazione di lavoro (ex interinale)","-"
"Autonomo/in conto proprio","6.7"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)"," "
"Provincia di residenza","60.0"
"Provincia degli studi","53.3"
"Regione degli studi","60.0"
"Italia settentrionale","66.7"
"Italia centrale","53.3"
"Italia meridionale","20.0"
"Stato europeo","46.7"
"Stato extraeuropeo","33.3"
"Disponibilità ad effettuare trasferte di lavoro (%)"," "
"Sì, anche con trasferimenti di residenza","46.7"
"Sì, anche frequenti (senza cambi di residenza)","46.7"
"Sì, ma solo in numero limitato","-"
"Non disponibili a trasferte","-"
