"PROFILO DEI LAUREATI"
"Meno del 50%","-"
"Hanno frequentato regolarmente (%) "," "
"Più del 75% degli insegnamenti previsti","80.0"
"Tra il 50% e il 75%","-"
"Tra il 25% e il 50%","-"
"Meno del 25%","-"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio ","60.0"
"Hanno svolto periodi di studio all'estero durante il corso magistrale (%) ","20.0"
"Hanno svolto periodi di studio all’estero riconosciuti dal corso di studio","20.0"
"Con Erasmus o altro programma dell'Unione Europea","-"
"Altra esperienza riconosciuta dal corso di studio","20.0"
"Hanno svolto periodi di studio all’estero riconosciuti solo nel precedente corso di studio ","-"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)","100.0"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)","-"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea magistrale (%) ","80.0"
"Tirocini curriculari organizzati dal corso e svolti presso l'università","20.0"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università","-"
"Attività di lavoro successivamente riconosciute dal corso","40.0"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti solo nel precedente corso di studio ","-"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)","3.8"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"",""
"Hanno avuto esperienze di lavoro (%) ","20.0"
"Lavoratori-studenti","-"
"Altre esperienze di lavoro con continuità a tempo pieno","-"
"Lavoro a tempo parziale","-"
"Lavoro occasionale, saltuario, stagionale","20.0"
"Nessuna esperienza di lavoro","80.0"
"Hanno ritenuto difficile conciliare studio e lavoro (per 100 che hanno avuto esperienze di lavoro con continuità a tempo pieno o parziale)"," "
"Decisamente sì","-"
"Più sì che no","-"
"Più no che sì","-"
"Decisamente no","-"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)","-"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"",""
"Sono complessivamente soddisfatti del corso di laurea magistrale (%)"," "
"Decisamente sì","20.0"
"Più sì che no","80.0"
"Più no che sì","-"
"Decisamente no","-"
"Sono complessivamente soddisfatti delle attività didattiche (lezioni, esercitazioni, simulazioni, ...) (%)"," "
"Decisamente sì","40.0"
"Più sì che no","40.0"
"Più no che sì","-"
"Decisamente no","-"
"Sono soddisfatti dei rapporti con i docenti in generale (%)"," "
"Decisamente sì","40.0"
"Più sì che no","60.0"
"Più no che sì","-"
"Decisamente no","-"
"Sono soddisfatti dei rapporti con gli studenti (%)"," "
"Decisamente sì","100.0"
"Più sì che no","-"
"Più no che sì","-"
"Decisamente no","-"
"Hanno utilizzato le aule (%) ","100.0"
"Valutazione delle aule (per 100 fruitori)"," "
"Sempre o quasi sempre adeguate","-"
"Spesso adeguate","80.0"
"Raramente adeguate","-"
"Mai adeguate","20.0"
"Hanno utilizzato le postazioni informatiche (%) ","100.0"
"Non le hanno utilizzate nonostante fossero presenti","-"
"Non le hanno utilizzate in quanto non presenti","-"
"Valutazione delle postazioni informatiche (per 100 fruitori)"," "
"In numero adeguato","60.0"
"In numero inadeguato","40.0"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%) ","40.0"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)"," "
"Decisamente positiva","-"
"Abbastanza positiva","50.0"
"Abbastanza negativa","-"
"Decisamente negativa","50.0"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)","100.0"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)"," "
"Sempre o quasi sempre adeguate","-"
"Spesso adeguate","60.0"
"Raramente adeguate","20.0"
"Mai adeguate","20.0"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)","80.0"
"Non li hanno utilizzati nonostante fossero presenti","20.0"
"Non li hanno utilizzati in quanto non presenti","-"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)"," "
"Adeguati","50.0"
"Inadeguati","50.0"
"Hanno usufruito dei servizi di orientamento allo studio post-laurea (%)","80.0"
"Sono soddisfatti dei servizi di orientamento allo studio post-laurea (per 100 fruitori)"," "
"Decisamente sì","25.0"
"Più sì che no","50.0"
"Più no che sì","-"
"Decisamente no","25.0"
"Hanno usufruito di iniziative formative di orientamento al lavoro (%)","60.0"
"Sono soddisfatti delle iniziative formative di orientamento al lavoro (per 100 fruitori)"," "
"Decisamente sì","-"
"Più sì che no","33.3"
"Più no che sì","66.7"
"Decisamente no","-"
"Hanno usufruito dei servizi di sostegno alla ricerca del lavoro (%)","60.0"
"Sono soddisfatti dei servizi di sostegno alla ricerca del lavoro (per 100 fruitori)"," "
"Decisamente sì","33.3"
"Più sì che no","33.3"
"Più no che sì","33.3"
"Decisamente no","-"
"Hanno usufruito dell'ufficio/servizi job placement (%)","60.0"
"Sono soddisfatti dell'organizzazione dell'ufficio/servizi job placement (per 100 fruitori)"," "
"Decisamente sì","-"
"Più sì che no","33.3"
"Più no che sì","66.7"
"Decisamente no","-"
"Hanno usufruito dei servizi delle segreterie studenti (%)","100.0"
"Sono soddisfatti dei servizi delle segreterie studenti (per 100 fruitori)"," "
"Decisamente sì","60.0"
"Più sì che no","20.0"
"Più no che sì","20.0"
"Decisamente no","-"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)"," "
"Sempre o quasi sempre","60.0"
"Per più della metà degli esami","20.0"
"Per meno della metà degli esami","-"
"Mai o quasi mai","-"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)"," "
"Decisamente sì","40.0"
"Più sì che no","40.0"
"Più no che sì","-"
"Decisamente no","-"
"Si iscriverebbero di nuovo al corso di laurea magistrale? (%)"," "
"Sì, allo stesso corso magistrale dell'Ateneo","100.0"
"Sì, ma ad un altro corso magistrale dell'Ateneo","-"
"Sì, allo stesso corso magistrale, ma in un altro Ateneo","-"
"Sì, ma ad un altro corso magistrale e in un altro Ateneo","-"
"Non si iscriverebbero più a nessun corso di laurea magistrale","-"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"",""
"Lingue straniere: conoscenza “almeno B2” (%) "," "
"Inglese scritto","60.0"
"Inglese parlato","60.0"
"Francese scritto","-"
"Francese parlato","-"
"Spagnolo scritto","-"
"Spagnolo parlato","-"
"Tedesco scritto","-"
"Tedesco parlato","-"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) "," "
"Navigazione in Internet e comunicazione in rete","100.0"
"Word processor","100.0"
"Fogli elettronici","80.0"
"Strumenti di presentazione","100.0"
"Elaborazione e pubblicazione in rete di contenuti multimediali","100.0"
"Sistemi operativi","100.0"
"Linguaggi di programmazione","100.0"
"Data base","100.0"
"Realizzazione siti web","80.0"
"Reti di trasmissione dati","100.0"
"Disegno e progettazione assistita","-"
"9. PROSPETTIVE DI STUDIO"
"",""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)","20.0"
"Laurea di primo livello","-"
"Altra laurea magistrale biennale","-"
"Laurea magistrale a ciclo unico","-"
"Altro titolo equiparato alla laurea ","-"
"Dottorato di ricerca ","20.0"
"Scuola di specializzazione post-laurea","-"
"Master universitario","-"
"Altro tipo di master o corso di perfezionamento","-"
"Tirocinio, praticantato","-"
"Attività sostenuta da borsa o assegno di studio","-"
"Altre attività di qualificazione professionale","-"
"Non intendono proseguire","80.0"
"10. PROSPETTIVE DI LAVORO"
"",""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)"," "
"Acquisizione di professionalità","80.0"
"Possibilità di carriera","80.0"
"Possibilità di guadagno","100.0"
"Stabilità/sicurezza del posto di lavoro","80.0"
"Rispondenza agli interessi culturali","60.0"
"Coerenza con gli studi","60.0"
"Utilità sociale del lavoro","40.0"
"Prestigio ricevuto dal lavoro","40.0"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali","40.0"
"Indipendenza o autonomia","40.0"
"Flessibilità dell’orario di lavoro","60.0"
"Rapporti con i colleghi sul luogo di lavoro","80.0"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)","60.0"
"Tempo libero","80.0"
"Opportunità di contatti con l'estero","60.0"
"Possibilità di utilizzare al meglio le competenze acquisite","40.0"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)"," "
"Pubblico","60.0"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)","100.0"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)"," "
"ORARIO/MODALITA' LAVORATIVA"," "
"Tempo pieno","100.0"
"Part-time","-"
"Telelavoro o smart-working ","80.0"
"CONTRATTO"," "
"Tempo indeterminato ","100.0"
"A tempo determinato","-"
"Stage","20.0"
"Apprendistato","20.0"
"Somministrazione di lavoro (ex interinale)","-"
"Autonomo/in conto proprio","-"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)"," "
"Provincia di residenza","60.0"
"Provincia degli studi","60.0"
"Regione degli studi","100.0"
"Italia settentrionale","60.0"
"Italia centrale","80.0"
"Italia meridionale","40.0"
"Stato europeo","40.0"
"Stato extraeuropeo","20.0"
"Disponibilità ad effettuare trasferte di lavoro (%)"," "
"Sì, anche con trasferimenti di residenza","60.0"
"Sì, anche frequenti (senza cambi di residenza)","-"
"Sì, ma solo in numero limitato","40.0"
"Non disponibili a trasferte","-"
